0    4.6467321855904833E-4
1    4.6467321855904833E-4
2    7.744553642650806E-4
3    7.744553642650806E-4
4    4.6467321855904833E-4
5    4.6467321855904833E-4
6    4.6467321855904833E-4
7    4.6467321855904833E-4
8    4.6467321855904833E-4
9    7.744553642650806E-4
10    6.195642914120644E-4
11    6.195642914120644E-4
12    6.195642914120644E-4
13    6.195642914120644E-4
14    4.6467321855904833E-4
15    4.6467321855904833E-4
16    7.744553642650806E-4
17    7.744553642650806E-4
18    7.744553642650806E-4
19    9.293464371180967E-4
20    7.744553642650806E-4
21    7.744553642650806E-4
22    7.744553642650806E-4
23    7.744553642650806E-4
24    7.744553642650806E-4
25    7.744553642650806E-4
26    9.293464371180967E-4
27    7.744553642650806E-4
28    7.744553642650806E-4
29    0.001084237509971113
30    0.001084237509971113
31    0.001084237509971113
32    0.001084237509971113
33    0.001084237509971113
34    0.0012391285828241287
35    0.0012391285828241287
36    0.0012391285828241287
37    0.0012391285828241287
38    0.0012391285828241287
39    0.0012391285828241287
40    0.0012391285828241287
41    0.0012391285828241287
42    0.0012391285828241287
43    0.001084237509971113
44    0.0012391285828241287
45    0.0012391285828241287
46    0.001084237509971113
47    0.001084237509971113
48    0.001084237509971113
49    0.001084237509971113
50    0.001084237509971113
51    0.001394019655677145
52    0.001394019655677145
53    0.001394019655677145
54    0.001394019655677145
55    0.0018586928742361933
56    0.0018586928742361933
57    0.0018586928742361933
58    0.0018586928742361933
59    0.0018586928742361933
60    0.0018586928742361933
61    0.0018586928742361933
62    0.0018586928742361933
63    0.001703801801383177
64    0.0018586928742361933
65    0.0020135839470892094
66    0.002168475019942226
67    0.0020135839470892094
68    0.0020135839470892094
69    0.0020135839470892094
70    0.002168475019942226
71    0.002323366092795242
72    0.002323366092795242
73    0.002168475019942226
74    0.002323366092795242
75    0.002323366092795242
76    0.0024782571656482575
77    0.0024782571656482575
78    0.0024782571656482575
79    0.002323366092795242
80    0.002168475019942226
81    0.002168475019942226
82    0.002168475019942226
83    0.002168475019942226
84    0.0020135839470892094
85    0.002168475019942226
86    0.0020135839470892094
87    0.0024782571656482575
88    0.002323366092795242
89    0.002168475019942226
90    0.002168475019942226
91    0.002168475019942226
92    0.002168475019942226
93    0.002168475019942226
94    0.002323366092795242
95    0.002323366092795242
96    0.002168475019942226
97    0.0024782571656482575
98    0.002323366092795242
99    0.002323366092795242
