0    6.307994120949479E-4
1    6.307994120949479E-4
2    6.307994120949479E-4
3    6.307994120949479E-4
4    6.307994120949479E-4
5    6.307994120949479E-4
6    6.307994120949479E-4
7    8.410658827932638E-4
8    0.0031539970604747398
9    0.004625862355362951
10    0.0063079941209494795
11    0.010513323534915799
12    0.025442242954496232
13    0.06665447121136617
14    0.23213418365094085
15    0.4812999514284453
16    1.3181605048077427
17    2.5839646584116047
18    4.45365411586103
19    7.047921831336853
20    10.406087634859658
21    14.387272991061572
22    18.373715009030946
23    22.63224184008394
24    27.0566689165179
25    31.435257902339636
26    35.959982085296694
27    40.19790280222126
28    44.299360579662604
29    48.472098690670684
30    52.67889996993189
31    56.3871594471674
32    59.54262837293702
33    62.1814725802009
34    64.41071770254445
35    66.10819892049194
36    67.44738607236953
37    68.56327023236548
38    69.40034105221548
39    70.0212579401876
40    70.4571403339452
41    70.87683220945904
42    71.18508285550278
43    71.35581922970982
44    71.62538084514505
45    71.83564731584336
46    71.9679049259126
47    72.12833824305541
48    72.10920399422187
49    72.1323333059987
50    72.19919804368077
51    72.26059585312467
52    72.304962078442
53    72.34512297434539
54    72.34974883670074
55    72.46560566205552
56    72.46623646146762
57    72.56527196916653
58    72.52132627679057
59    72.58503701741216
60    72.57326209505307
61    72.57389289446516
62    72.58335488564659
63    72.61426405683925
64    72.56485143622513
65    72.54866091798137
66    72.53688599562226
67    72.55097384915904
68    72.58924234682614
69    72.49146843795141
70    72.59744273918336
71    72.63508043743838
72    72.56968756505118
73    72.52658293855804
74    72.52910613620642
75    72.46140033264155
76    72.59807353859546
77    72.64328082979561
78    72.54466585503808
79    72.51585934855242
80    72.49378136912911
81    72.5318396003255
82    72.48705284206675
83    72.55034304974694
84    72.55034304974694
85    72.47948324912161
86    72.41072611320327
87    72.42229076909166
88    72.4447892814564
89    72.43406569145077
90    72.4674980602918
91    72.49125817148072
92    72.58230355329309
93    72.59912487094896
94    72.57599555917214
95    72.65379415333051
96    72.5564407773972
97    72.56464116975442
98    72.58650888270707
99    72.55728184327998
