0    3.1537782263151254E-4
1    9.461334678945376E-4
2    0.0031537782263151254
3    0.004940919221227029
4    0.024178966401749297
5    0.07453429208191414
6    0.18701904882048695
7    0.5358269206509398
8    1.3725242840923426
9    3.0070224128505947
10    5.4478365081367475
11    8.405659980656829
12    11.381354863126026
13    13.937702367436186
14    16.349186325217612
15    18.289600941928427
16    19.984966990454566
17    21.335835330726212
18    22.498738488709474
19    23.544426222614693
20    24.797947941634078
21    26.637967284807203
22    29.887515243261422
23    34.73571338463479
24    40.679849459652665
25    47.05447626256255
26    52.89779656027922
27    58.02289642992305
28    62.396871451999495
29    66.08689710272908
30    69.15142340523948
31    71.61284218493755
32    73.758988267945
33    75.54150372145831
34    76.9865649047559
35    78.2055001892267
36    79.16120011774106
37    80.03353517513983
38    80.78087548883562
39    81.37651906984567
40    81.97405491779152
41    82.41221983936755
42    82.77406332786678
43    83.12224044405197
44    83.39861654261806
45    83.71178672049115
46    83.97334006139356
47    84.16572053319878
48    84.34842941844329
49    84.49055969050923
50    84.65014086876079
51    84.74485934149111
52    84.83579328034986
53    84.95101131155124
54    84.9921155544342
55    85.04247088011438
56    85.08031621883016
57    85.19259072368698
58    85.22927967705311
59    85.24515369412556
60    85.30454985072117
61    85.33776964803835
62    85.35437954669695
63    85.35501030234221
64    85.33240822505361
65    85.40725789495815
66    85.4448929817922
67    85.53109625331146
68    85.45866448004709
69    85.4977713300534
70    85.51175308019008
71    85.53919095075901
72    85.55927000546654
73    85.55453933812707
74    85.61309448719567
75    85.58838989108953
76    85.58218746057777
77    85.62770699297758
78    85.5917539211976
79    85.62760186703672
80    85.58860014297127
81    85.6575627601867
82    85.6461040326311
83    85.5875488835625
84    85.5737773853076
85    85.64589378074933
86    85.64011185400109
87    85.63632732012952
88    85.7031874185274
89    85.69299020226231
90    85.65009881838442
91    85.63369917160759
92    85.6672343467474
93    85.64137336529163
94    85.73871998654387
95    85.72736638492914
96    85.66187292376267
97    85.63832471300618
98    85.63864009082882
99    85.61309448719567
